# Data taken on 2022-08-08_100328
# RF Power Mappings, 20 dBm Attenuation (already taken into account)
# Set Freq/MHz	Meas Freq/MHz	RF Input/dBm	AM Volt/V	RF Output/dBm
103.0	102.950743	-15.5	3.0	19.08
103.0	102.950743	-15.5	2.75	18.96
103.0	102.950743	-15.5	2.5	18.81
103.0	102.950743	-15.5	2.25	18.65
103.0	102.950743	-15.5	2.0	18.45
103.0	102.950743	-15.5	1.75	18.13
103.0	102.950743	-15.5	1.5	17.77
103.0	102.950743	-15.5	1.25	17.23
103.0	102.950743	-15.5	1.0	16.4
103.0	102.950743	-15.5	0.75	15.030000000000001
103.0	102.950743	-15.5	0.5	12.25
103.0	102.950743	-16.0	6.0	19.23
103.0	102.950743	-16.0	5.75	19.17
103.0	102.950743	-16.0	5.5	19.17
103.0	102.950743	-16.0	5.25	19.1
103.0	102.950743	-16.0	5.0	19.07
103.0	102.950743	-16.0	4.75	19.04
103.0	102.950743	-16.0	4.5	18.98
103.0	102.950743	-16.0	4.25	18.98
103.0	102.950743	-16.0	4.0	18.88
103.0	102.950743	-16.0	3.75	18.82
103.0	102.950743	-16.0	3.5	18.76
103.0	102.950743	-16.0	3.25	18.66
103.0	102.950743	-16.0	3.0	18.56
103.0	102.950743	-16.0	2.75	18.45
103.0	102.950743	-16.0	2.5	18.3
103.0	102.950743	-16.0	2.25	18.14
103.0	102.950743	-16.0	2.0	17.91
103.0	102.950743	-16.0	1.75	17.65
103.0	102.950743	-16.0	1.5	17.259999999999998
103.0	102.950743	-16.0	1.25	16.77
103.0	102.950743	-16.0	1.0	15.96
103.0	102.950743	-16.0	0.75	14.54
103.0	102.950743	-16.0	0.5	11.8
103.0	102.950743	-16.5	6.0	18.71
103.0	102.950743	-16.5	5.75	18.66
103.0	102.950743	-16.5	5.5	18.66
103.0	102.950743	-16.5	5.25	18.59
103.0	102.950743	-16.5	5.0	18.57
103.0	102.950743	-16.5	4.75	18.56
103.0	102.950743	-16.5	4.5	18.5
103.0	102.950743	-16.5	4.25	18.46
103.0	102.950743	-16.5	4.0	18.4
103.0	102.950743	-16.5	3.75	18.34
103.0	102.950743	-16.5	3.5	18.27
103.0	102.950743	-16.5	3.25	18.18
103.0	102.950743	-16.5	3.0	18.07
103.0	102.950743	-16.5	2.75	17.92
103.0	102.950743	-16.5	2.5	17.84
103.0	102.950743	-16.5	2.25	17.68
103.0	102.950743	-16.5	2.0	17.48
103.0	102.950743	-16.5	1.75	17.14
103.0	102.950743	-16.5	1.5	16.79
103.0	102.950743	-16.5	1.25	16.259999999999998
103.0	102.950743	-16.5	1.0	15.469999999999999
103.0	102.950743	-16.5	0.75	14.08
103.0	102.950743	-16.5	0.5	11.4
103.0	102.950743	-17.0	6.0	18.19
103.0	102.950743	-17.0	5.75	18.2
103.0	102.950743	-17.0	5.5	18.17
103.0	102.950743	-17.0	5.25	18.13
103.0	102.950743	-17.0	5.0	18.08
103.0	102.950743	-17.0	4.75	18.04
103.0	102.950743	-17.0	4.5	17.990000000000002
103.0	102.950743	-17.0	4.25	17.95
103.0	102.950743	-17.0	4.0	17.88
103.0	102.950743	-17.0	3.75	17.81
103.0	102.950743	-17.0	3.5	17.77
103.0	102.950743	-17.0	3.25	17.71
103.0	102.950743	-17.0	3.0	17.58
103.0	102.950743	-17.0	2.75	17.46
103.0	102.950743	-17.0	2.5	17.33
103.0	102.950743	-17.0	2.25	17.12
103.0	102.950743	-17.0	2.0	16.990000000000002
103.0	102.950743	-17.0	1.75	16.64
103.0	102.950743	-17.0	1.5	16.27
103.0	102.950743	-17.0	1.25	15.76
103.0	102.950743	-17.0	1.0	14.940000000000001
103.0	102.950743	-17.0	0.75	13.59
103.0	102.950743	-17.0	0.5	11.07
103.0	102.950743	-17.5	6.0	17.740000000000002
103.0	102.950743	-17.5	5.75	17.71
103.0	102.950743	-17.5	5.5	17.67
103.0	102.950743	-17.5	5.25	17.65
103.0	102.950743	-17.5	5.0	17.61
103.0	102.950743	-17.5	4.75	17.54
103.0	102.950743	-17.5	4.5	17.5
103.0	102.950743	-17.5	4.25	17.46
103.0	102.950743	-17.5	4.0	17.38
103.0	102.950743	-17.5	3.75	17.34
103.0	102.950743	-17.5	3.5	17.28
103.0	102.950743	-17.5	3.25	17.17
103.0	102.950743	-17.5	3.0	17.07
103.0	102.950743	-17.5	2.75	17.02
103.0	102.950743	-17.5	2.5	16.81
103.0	102.950743	-17.5	2.25	16.64
103.0	102.950743	-17.5	2.0	16.42
103.0	102.950743	-17.5	1.75	16.17
103.0	102.950743	-17.5	1.5	15.82
103.0	102.950743	-17.5	1.25	15.280000000000001
103.0	102.950743	-17.5	1.0	14.49
103.0	102.950743	-17.5	0.75	13.21
103.0	102.950743	-17.5	0.5	10.56
103.0	102.950743	-18.0	6.0	17.22
103.0	102.950743	-18.0	5.75	17.2
103.0	102.950743	-18.0	5.5	17.15
103.0	102.950743	-18.0	5.25	17.13
103.0	102.950743	-18.0	5.0	17.1
103.0	102.950743	-18.0	4.75	17.06
103.0	102.950743	-18.0	4.5	17.0
103.0	102.950743	-18.0	4.25	16.98
103.0	102.950743	-18.0	4.0	16.91
103.0	102.950743	-18.0	3.75	16.84
103.0	102.950743	-18.0	3.5	16.77
103.0	102.950743	-18.0	3.25	16.7
103.0	102.950743	-18.0	3.0	16.6
103.0	102.950743	-18.0	2.75	16.46
103.0	102.950743	-18.0	2.5	16.34
103.0	102.950743	-18.0	2.25	16.18
103.0	102.950743	-18.0	2.0	15.95
103.0	102.950743	-18.0	1.75	15.719999999999999
103.0	102.950743	-18.0	1.5	15.32
103.0	102.950743	-18.0	1.25	14.8
103.0	102.950743	-18.0	1.0	14.02
103.0	102.950743	-18.0	0.75	12.74
103.0	102.950743	-18.0	0.5	10.02
103.0	102.950743	-18.5	6.0	16.73
103.0	102.950743	-18.5	5.75	16.68
103.0	102.950743	-18.5	5.5	16.67
103.0	102.950743	-18.5	5.25	16.6
103.0	102.950743	-18.5	5.0	16.55
103.0	102.950743	-18.5	4.75	16.54
103.0	102.950743	-18.5	4.5	16.48
103.0	102.950743	-18.5	4.25	16.46
103.0	102.950743	-18.5	4.0	16.39
103.0	102.950743	-18.5	3.75	16.33
103.0	102.950743	-18.5	3.5	16.27
103.0	102.950743	-18.5	3.25	16.18
103.0	102.950743	-18.5	3.0	16.08
103.0	102.950743	-18.5	2.75	15.99
103.0	102.950743	-18.5	2.5	15.82
103.0	102.950743	-18.5	2.25	15.66
103.0	102.950743	-18.5	2.0	15.45
103.0	102.950743	-18.5	1.75	15.21
103.0	102.950743	-18.5	1.5	14.879999999999999
103.0	102.950743	-18.5	1.25	14.32
103.0	102.950743	-18.5	1.0	13.530000000000001
103.0	102.950743	-18.5	0.75	12.26
103.0	102.950743	-18.5	0.5	9.64
103.0	102.950743	-19.0	6.0	16.22
103.0	102.950743	-19.0	5.75	16.16
103.0	102.950743	-19.0	5.5	16.13
103.0	102.950743	-19.0	5.25	16.11
103.0	102.950743	-19.0	5.0	16.1
103.0	102.950743	-19.0	4.75	16.04
103.0	102.950743	-19.0	4.5	15.98
103.0	102.950743	-19.0	4.25	15.95
103.0	102.950743	-19.0	4.0	15.9
103.0	102.950743	-19.0	3.75	15.809999999999999
103.0	102.950743	-19.0	3.5	15.76
103.0	102.950743	-19.0	3.25	15.68
103.0	102.950743	-19.0	3.0	15.559999999999999
103.0	102.950743	-19.0	2.75	15.48
103.0	102.950743	-19.0	2.5	15.33
103.0	102.950743	-19.0	2.25	15.16
103.0	102.950743	-19.0	2.0	14.940000000000001
103.0	102.950743	-19.0	1.75	14.67
103.0	102.950743	-19.0	1.5	14.29
103.0	102.950743	-19.0	1.25	13.780000000000001
103.0	102.950743	-19.0	1.0	13.02
103.0	102.950743	-19.0	0.75	11.73
103.0	102.950743	-19.0	0.5	9.18
103.0	102.950743	-19.5	6.0	15.74
103.0	102.950743	-19.5	5.75	15.690000000000001
103.0	102.950743	-19.5	5.5	15.65
103.0	102.950743	-19.5	5.25	15.64
103.0	102.950743	-19.5	5.0	15.57
103.0	102.950743	-19.5	4.75	15.55
103.0	102.950743	-19.5	4.5	15.52
103.0	102.950743	-19.5	4.25	15.46
103.0	102.950743	-19.5	4.0	15.440000000000001
103.0	102.950743	-19.5	3.75	15.35
103.0	102.950743	-19.5	3.5	15.29
103.0	102.950743	-19.5	3.25	15.18
103.0	102.950743	-19.5	3.0	15.09
103.0	102.950743	-19.5	2.75	14.969999999999999
103.0	102.950743	-19.5	2.5	14.86
103.0	102.950743	-19.5	2.25	14.66
103.0	102.950743	-19.5	2.0	14.49
103.0	102.950743	-19.5	1.75	14.21
103.0	102.950743	-19.5	1.5	13.82
103.0	102.950743	-19.5	1.25	13.33
103.0	102.950743	-19.5	1.0	12.5
103.0	102.950743	-19.5	0.75	11.32
103.0	102.950743	-19.5	0.5	8.76
103.0	102.950743	-20.0	6.0	15.190000000000001
103.0	102.950743	-20.0	5.75	15.17
103.0	102.950743	-20.0	5.5	15.18
103.0	102.950743	-20.0	5.25	15.09
103.0	102.950743	-20.0	5.0	15.09
103.0	102.950743	-20.0	4.75	15.02
103.0	102.950743	-20.0	4.5	15.04
103.0	102.950743	-20.0	4.25	15.0
103.0	102.950743	-20.0	4.0	14.91
103.0	102.950743	-20.0	3.75	14.84
103.0	102.950743	-20.0	3.5	14.77
103.0	102.950743	-20.0	3.25	14.690000000000001
103.0	102.950743	-20.0	3.0	14.57
103.0	102.950743	-20.0	2.75	14.46
103.0	102.950743	-20.0	2.5	14.33
103.0	102.950743	-20.0	2.25	14.15
103.0	102.950743	-20.0	2.0	14.0
103.0	102.950743	-20.0	1.75	13.68
103.0	102.950743	-20.0	1.5	13.32
103.0	102.950743	-20.0	1.25	12.83
103.0	102.950743	-20.0	1.0	12.08
103.0	102.950743	-20.0	0.75	10.76
103.0	102.950743	-20.0	0.5	8.22
103.5	103.49719	0.0	6.0	34.4
103.5	103.49719	0.0	5.75	34.39
103.5	103.49719	0.0	5.5	34.37
103.5	103.49719	0.0	5.25	34.34
103.5	103.49719	0.0	5.0	34.32
103.5	103.49719	0.0	4.75	34.3
103.5	103.49719	0.0	4.5	34.24
103.5	103.49719	0.0	4.25	34.18
103.5	103.49719	0.0	4.0	34.1
103.5	103.49719	0.0	3.75	33.980000000000004
103.5	103.49719	0.0	3.5	33.8
103.5	103.49719	0.0	3.25	33.53
103.5	103.49719	0.0	3.0	33.15
103.5	103.49719	0.0	2.75	32.68
103.5	103.49719	0.0	2.5	32.11
103.5	103.49719	0.0	2.25	31.41
103.5	103.49719	0.0	2.0	30.57
103.5	103.49719	0.0	1.75	29.630000000000003
103.5	103.49719	0.0	1.5	28.52
103.5	103.49719	0.0	1.25	27.2
103.5	103.49719	0.0	1.0	25.61
103.5	103.49719	0.0	0.75	23.44
103.5	103.49719	0.0	0.5	20.18
103.5	103.49719	-0.5	6.0	34.13
103.5	103.49719	-0.5	5.75	34.11
103.5	103.49719	-0.5	5.5	34.08
103.5	103.49719	-0.5	5.25	34.06
103.5	103.49719	-0.5	5.0	34.019999999999996
103.5	103.49719	-0.5	4.75	33.980000000000004
103.5	103.49719	-0.5	4.5	33.92
103.5	103.49719	-0.5	4.25	33.85
103.5	103.49719	-0.5	4.0	33.76
103.5	103.49719	-0.5	3.75	33.64
103.5	103.49719	-0.5	3.5	33.480000000000004
103.5	103.49719	-0.5	3.25	33.230000000000004
103.5	103.49719	-0.5	3.0	32.9
103.5	103.49719	-0.5	2.75	32.46
103.5	103.49719	-0.5	2.5	31.9
103.5	103.49719	-0.5	2.25	31.22
103.5	103.49719	-0.5	2.0	30.41
103.5	103.49719	-0.5	1.75	29.5
103.5	103.49719	-0.5	1.5	28.369999999999997
103.5	103.49719	-0.5	1.25	27.1
103.5	103.49719	-0.5	1.0	25.46
103.5	103.49719	-0.5	0.75	23.35
103.5	103.49719	-0.5	0.5	20.13
103.5	103.49719	-1.0	6.0	33.8
103.5	103.49719	-1.0	5.75	33.78
103.5	103.49719	-1.0	5.5	33.74
103.5	103.49719	-1.0	5.25	33.7
103.5	103.49719	-1.0	5.0	33.66
103.5	103.49719	-1.0	4.75	33.64
103.5	103.49719	-1.0	4.5	33.56
103.5	103.49719	-1.0	4.25	33.480000000000004
103.5	103.49719	-1.0	4.0	33.39
103.5	103.49719	-1.0	3.75	33.28
103.5	103.49719	-1.0	3.5	33.12
103.5	103.49719	-1.0	3.25	32.92
103.5	103.49719	-1.0	3.0	32.63
103.5	103.49719	-1.0	2.75	32.22
103.5	103.49719	-1.0	2.5	31.72
103.5	103.49719	-1.0	2.25	31.060000000000002
103.5	103.49719	-1.0	2.0	30.259999999999998
103.5	103.49719	-1.0	1.75	29.33
103.5	103.49719	-1.0	1.5	28.240000000000002
103.5	103.49719	-1.0	1.25	26.92
103.5	103.49719	-1.0	1.0	25.32
103.5	103.49719	-1.0	0.75	23.240000000000002
103.5	103.49719	-1.0	0.5	20.04
103.5	103.49719	-1.5	6.0	33.38
103.5	103.49719	-1.5	5.75	33.35
103.5	103.49719	-1.5	5.5	33.33
103.5	103.49719	-1.5	5.25	33.28
103.5	103.49719	-1.5	5.0	33.24
103.5	103.49719	-1.5	4.75	33.19
103.5	103.49719	-1.5	4.5	33.12
103.5	103.49719	-1.5	4.25	33.05
103.5	103.49719	-1.5	4.0	32.96
103.5	103.49719	-1.5	3.75	32.86
103.5	103.49719	-1.5	3.5	32.72
103.5	103.49719	-1.5	3.25	32.54
103.5	103.49719	-1.5	3.0	32.29
103.5	103.49719	-1.5	2.75	31.95
103.5	103.49719	-1.5	2.5	31.47
103.5	103.49719	-1.5	2.25	30.85
103.5	103.49719	-1.5	2.0	30.08
103.5	103.49719	-1.5	1.75	29.18
103.5	103.49719	-1.5	1.5	28.08
103.5	103.49719	-1.5	1.25	26.759999999999998
103.5	103.49719	-1.5	1.0	25.18
103.5	103.49719	-1.5	0.75	23.1
103.5	103.49719	-1.5	0.5	19.98
103.5	103.49719	-2.0	6.0	32.980000000000004
103.5	103.49719	-2.0	5.75	32.93
103.5	103.49719	-2.0	5.5	32.9
103.5	103.49719	-2.0	5.25	32.88
103.5	103.49719	-2.0	5.0	32.8
103.5	103.49719	-2.0	4.75	32.769999999999996
103.5	103.49719	-2.0	4.5	32.69
103.5	103.49719	-2.0	4.25	32.63
103.5	103.49719	-2.0	4.0	32.54
103.5	103.49719	-2.0	3.75	32.44
103.5	103.49719	-2.0	3.5	32.31
103.5	103.49719	-2.0	3.25	32.15
103.5	103.49719	-2.0	3.0	31.939999999999998
103.5	103.49719	-2.0	2.75	31.630000000000003
103.5	103.49719	-2.0	2.5	31.2
103.5	103.49719	-2.0	2.25	30.630000000000003
103.5	103.49719	-2.0	2.0	29.9
103.5	103.49719	-2.0	1.75	29.009999999999998
103.5	103.49719	-2.0	1.5	27.91
103.5	103.49719	-2.0	1.25	26.6
103.5	103.49719	-2.0	1.0	25.0
103.5	103.49719	-2.0	0.75	22.92
103.5	103.49719	-2.0	0.5	19.86
103.5	103.49719	-2.5	6.0	32.480000000000004
103.5	103.49719	-2.5	5.75	32.46
103.5	103.49719	-2.5	5.5	32.42
103.5	103.49719	-2.5	5.25	32.38
103.5	103.49719	-2.5	5.0	32.34
103.5	103.49719	-2.5	4.75	32.28
103.5	103.49719	-2.5	4.5	32.230000000000004
103.5	103.49719	-2.5	4.25	32.16
103.5	103.49719	-2.5	4.0	32.09
103.5	103.49719	-2.5	3.75	31.98
103.5	103.49719	-2.5	3.5	31.869999999999997
103.5	103.49719	-2.5	3.25	31.73
103.5	103.49719	-2.5	3.0	31.52
103.5	103.49719	-2.5	2.75	31.259999999999998
103.5	103.49719	-2.5	2.5	30.9
103.5	103.49719	-2.5	2.25	30.369999999999997
103.5	103.49719	-2.5	2.0	29.689999999999998
103.5	103.49719	-2.5	1.75	28.83
103.5	103.49719	-2.5	1.5	27.75
103.5	103.49719	-2.5	1.25	26.44
103.5	103.49719	-2.5	1.0	24.84
103.5	103.49719	-2.5	0.75	22.75
103.5	103.49719	-2.5	0.5	19.68
103.5	103.49719	-3.0	6.0	32.01
103.5	103.49719	-3.0	5.75	31.990000000000002
103.5	103.49719	-3.0	5.5	31.96
103.5	103.49719	-3.0	5.25	31.91
103.5	103.49719	-3.0	5.0	31.86
103.5	103.49719	-3.0	4.75	31.82
103.5	103.49719	-3.0	4.5	31.77
103.5	103.49719	-3.0	4.25	31.73
103.5	103.49719	-3.0	4.0	31.65
103.5	103.49719	-3.0	3.75	31.54
103.5	103.49719	-3.0	3.5	31.43
103.5	103.49719	-3.0	3.25	31.28
103.5	103.49719	-3.0	3.0	31.11
103.5	103.49719	-3.0	2.75	30.880000000000003
103.5	103.49719	-3.0	2.5	30.54
103.5	103.49719	-3.0	2.25	30.08
103.5	103.49719	-3.0	2.0	29.46
103.5	103.49719	-3.0	1.75	28.65
103.5	103.49719	-3.0	1.5	27.59
103.5	103.49719	-3.0	1.25	26.28
103.5	103.49719	-3.0	1.0	24.64
103.5	103.49719	-3.0	0.75	22.55
103.5	103.49719	-3.0	0.5	19.5
103.5	103.49719	-3.5	6.0	31.54
103.5	103.49719	-3.5	5.75	31.509999999999998
103.5	103.49719	-3.5	5.5	31.48
103.5	103.49719	-3.5	5.25	31.439999999999998
103.5	103.49719	-3.5	5.0	31.4
103.5	103.49719	-3.5	4.75	31.36
103.5	103.49719	-3.5	4.5	31.29
103.5	103.49719	-3.5	4.25	31.259999999999998
103.5	103.49719	-3.5	4.0	31.16
103.5	103.49719	-3.5	3.75	31.09
103.5	103.49719	-3.5	3.5	30.97
103.5	103.49719	-3.5	3.25	30.85
103.5	103.49719	-3.5	3.0	30.689999999999998
103.5	103.49719	-3.5	2.75	30.47
103.5	103.49719	-3.5	2.5	30.189999999999998
103.5	103.49719	-3.5	2.25	29.78
103.5	103.49719	-3.5	2.0	29.2
103.5	103.49719	-3.5	1.75	28.41
103.5	103.49719	-3.5	1.5	27.38
103.5	103.49719	-3.5	1.25	26.08
103.5	103.49719	-3.5	1.0	24.45
103.5	103.49719	-3.5	0.75	22.36
103.5	103.49719	-3.5	0.5	19.31
103.5	103.49719	-4.0	6.0	31.08
103.5	103.49719	-4.0	5.75	31.060000000000002
103.5	103.49719	-4.0	5.5	31.009999999999998
103.5	103.49719	-4.0	5.25	30.97
103.5	103.49719	-4.0	5.0	30.939999999999998
103.5	103.49719	-4.0	4.75	30.89
103.5	103.49719	-4.0	4.5	30.83
103.5	103.49719	-4.0	4.25	30.78
103.5	103.49719	-4.0	4.0	30.71
103.5	103.49719	-4.0	3.75	30.630000000000003
103.5	103.49719	-4.0	3.5	30.509999999999998
103.5	103.49719	-4.0	3.25	30.39
103.5	103.49719	-4.0	3.0	30.240000000000002
103.5	103.49719	-4.0	2.75	30.05
103.5	103.49719	-4.0	2.5	29.78
103.5	103.49719	-4.0	2.25	29.42
103.5	103.49719	-4.0	2.0	28.89
103.5	103.49719	-4.0	1.75	28.16
103.5	103.49719	-4.0	1.5	27.18
103.5	103.49719	-4.0	1.25	25.88
103.5	103.49719	-4.0	1.0	24.25
103.5	103.49719	-4.0	0.75	22.11
103.5	103.49719	-4.0	0.5	19.08
103.5	103.49719	-4.5	6.0	30.6
103.5	103.49719	-4.5	5.75	30.57
103.5	103.49719	-4.5	5.5	30.54
103.5	103.49719	-4.5	5.25	30.5
103.5	103.49719	-4.5	5.0	30.47
103.5	103.49719	-4.5	4.75	30.42
103.5	103.49719	-4.5	4.5	30.36
103.5	103.49719	-4.5	4.25	30.310000000000002
103.5	103.49719	-4.5	4.0	30.23
103.5	103.49719	-4.5	3.75	30.16
103.5	103.49719	-4.5	3.5	30.05
103.5	103.49719	-4.5	3.25	29.95
103.5	103.49719	-4.5	3.0	29.8
103.5	103.49719	-4.5	2.75	29.619999999999997
103.5	103.49719	-4.5	2.5	29.380000000000003
103.5	103.49719	-4.5	2.25	29.04
103.5	103.49719	-4.5	2.0	28.57
103.5	103.49719	-4.5	1.75	27.9
103.5	103.49719	-4.5	1.5	26.96
103.5	103.49719	-4.5	1.25	25.69
103.5	103.49719	-4.5	1.0	24.06
103.5	103.49719	-4.5	0.75	21.9
103.5	103.49719	-4.5	0.5	18.8
103.5	103.49719	-5.0	6.0	30.11
103.5	103.49719	-5.0	5.75	30.08
103.5	103.49719	-5.0	5.5	30.04
103.5	103.49719	-5.0	5.25	30.009999999999998
103.5	103.49719	-5.0	5.0	29.96
103.5	103.49719	-5.0	4.75	29.939999999999998
103.5	103.49719	-5.0	4.5	29.880000000000003
103.5	103.49719	-5.0	4.25	29.810000000000002
103.5	103.49719	-5.0	4.0	29.75
103.5	103.49719	-5.0	3.75	29.66
103.5	103.49719	-5.0	3.5	29.61
103.5	103.49719	-5.0	3.25	29.46
103.5	103.49719	-5.0	3.0	29.32
103.5	103.49719	-5.0	2.75	29.18
103.5	103.49719	-5.0	2.5	28.95
103.5	103.49719	-5.0	2.25	28.64
103.5	103.49719	-5.0	2.0	28.21
103.5	103.49719	-5.0	1.75	27.59
103.5	103.49719	-5.0	1.5	26.7
103.5	103.49719	-5.0	1.25	25.48
103.5	103.49719	-5.0	1.0	23.84
103.5	103.49719	-5.0	0.75	21.67
103.5	103.49719	-5.0	0.5	18.56
103.5	103.49719	-5.5	6.0	29.630000000000003
103.5	103.49719	-5.5	5.75	29.61
103.5	103.49719	-5.5	5.5	29.57
103.5	103.49719	-5.5	5.25	29.52
103.5	103.49719	-5.5	5.0	29.5
103.5	103.49719	-5.5	4.75	29.45
103.5	103.49719	-5.5	4.5	29.39
103.5	103.49719	-5.5	4.25	29.36
103.5	103.49719	-5.5	4.0	29.27
103.5	103.49719	-5.5	3.75	29.2
103.5	103.49719	-5.5	3.5	29.1
103.5	103.49719	-5.5	3.25	28.990000000000002
103.5	103.49719	-5.5	3.0	28.86
103.5	103.49719	-5.5	2.75	28.7
103.5	103.49719	-5.5	2.5	28.490000000000002
103.5	103.49719	-5.5	2.25	28.21
103.5	103.49719	-5.5	2.0	27.83
103.5	103.49719	-5.5	1.75	27.27
103.5	103.49719	-5.5	1.5	26.43
103.5	103.49719	-5.5	1.25	25.259999999999998
103.5	103.49719	-5.5	1.0	23.66
103.5	103.49719	-5.5	0.75	21.47
103.5	103.49719	-5.5	0.5	18.29
103.5	103.49719	-6.0	6.0	29.119999999999997
103.5	103.49719	-6.0	5.75	29.11
103.5	103.49719	-6.0	5.5	29.07
103.5	103.49719	-6.0	5.25	29.03
103.5	103.49719	-6.0	5.0	29.0
103.5	103.49719	-6.0	4.75	28.96
103.5	103.49719	-6.0	4.5	28.92
103.5	103.49719	-6.0	4.25	28.85
103.5	103.49719	-6.0	4.0	28.78
103.5	103.49719	-6.0	3.75	28.72
103.5	103.49719	-6.0	3.5	28.619999999999997
103.5	103.49719	-6.0	3.25	28.509999999999998
103.5	103.49719	-6.0	3.0	28.380000000000003
103.5	103.49719	-6.0	2.75	28.22
103.5	103.49719	-6.0	2.5	28.02
103.5	103.49719	-6.0	2.25	27.759999999999998
103.5	103.49719	-6.0	2.0	27.41
103.5	103.49719	-6.0	1.75	26.9
103.5	103.49719	-6.0	1.5	26.14
103.5	103.49719	-6.0	1.25	25.02
103.5	103.49719	-6.0	1.0	23.45
103.5	103.49719	-6.0	0.75	21.25
103.5	103.49719	-6.0	0.5	18.1
103.5	103.49719	-6.5	6.0	28.64
103.5	103.49719	-6.5	5.75	28.619999999999997
103.5	103.49719	-6.5	5.5	28.58
103.5	103.49719	-6.5	5.25	28.55
103.5	103.49719	-6.5	5.0	28.5
103.5	103.49719	-6.5	4.75	28.46
103.5	103.49719	-6.5	4.5	28.41
103.5	103.49719	-6.5	4.25	28.36
103.5	103.49719	-6.5	4.0	28.33
103.5	103.49719	-6.5	3.75	28.22
103.5	103.49719	-6.5	3.5	28.130000000000003
103.5	103.49719	-6.5	3.25	28.04
103.5	103.49719	-6.5	3.0	27.92
103.5	103.49719	-6.5	2.75	27.759999999999998
103.5	103.49719	-6.5	2.5	27.56
103.5	103.49719	-6.5	2.25	27.31
103.5	103.49719	-6.5	2.0	26.990000000000002
103.5	103.49719	-6.5	1.75	26.52
103.5	103.49719	-6.5	1.5	25.81
103.5	103.49719	-6.5	1.25	24.759999999999998
103.5	103.49719	-6.5	1.0	23.22
103.5	103.49719	-6.5	0.75	21.05
103.5	103.49719	-6.5	0.5	17.83
103.5	103.49719	-7.0	6.0	28.14
103.5	103.49719	-7.0	5.75	28.11
103.5	103.49719	-7.0	5.5	28.07
103.5	103.49719	-7.0	5.25	28.04
103.5	103.49719	-7.0	5.0	28.0
103.5	103.49719	-7.0	4.75	27.96
103.5	103.49719	-7.0	4.5	27.93
103.5	103.49719	-7.0	4.25	27.86
103.5	103.49719	-7.0	4.0	27.8
103.5	103.49719	-7.0	3.75	27.72
103.5	103.49719	-7.0	3.5	27.63
103.5	103.49719	-7.0	3.25	27.57
103.5	103.49719	-7.0	3.0	27.41
103.5	103.49719	-7.0	2.75	27.28
103.5	103.49719	-7.0	2.5	27.11
103.5	103.49719	-7.0	2.25	26.88
103.5	103.49719	-7.0	2.0	26.54
103.5	103.49719	-7.0	1.75	26.14
103.5	103.49719	-7.0	1.5	25.45
103.5	103.49719	-7.0	1.25	24.46
103.5	103.49719	-7.0	1.0	22.97
103.5	103.49719	-7.0	0.75	20.82
103.5	103.49719	-7.0	0.5	17.58
103.5	103.49719	-7.5	6.0	27.68
103.5	103.49719	-7.5	5.75	27.62
103.5	103.49719	-7.5	5.5	27.58
103.5	103.49719	-7.5	5.25	27.55
103.5	103.49719	-7.5	5.0	27.53
103.5	103.49719	-7.5	4.75	27.46
103.5	103.49719	-7.5	4.5	27.42
103.5	103.49719	-7.5	4.25	27.37
103.5	103.49719	-7.5	4.0	27.31
103.5	103.49719	-7.5	3.75	27.23
103.5	103.49719	-7.5	3.5	27.16
103.5	103.49719	-7.5	3.25	27.04
103.5	103.49719	-7.5	3.0	26.97
103.5	103.49719	-7.5	2.75	26.8
103.5	103.49719	-7.5	2.5	26.62
103.5	103.49719	-7.5	2.25	26.42
103.5	103.49719	-7.5	2.0	26.11
103.5	103.49719	-7.5	1.75	25.69
103.5	103.49719	-7.5	1.5	25.08
103.5	103.49719	-7.5	1.25	24.15
103.5	103.49719	-7.5	1.0	22.72
103.5	103.49719	-7.5	0.75	20.58
103.5	103.49719	-7.5	0.5	17.31
103.5	103.49719	-8.0	6.0	27.16
103.5	103.49719	-8.0	5.75	27.1
103.5	103.49719	-8.0	5.5	27.08
103.5	103.49719	-8.0	5.25	27.04
103.5	103.49719	-8.0	5.0	27.0
103.5	103.49719	-8.0	4.75	27.0
103.5	103.49719	-8.0	4.5	26.94
103.5	103.49719	-8.0	4.25	26.86
103.5	103.49719	-8.0	4.0	26.8
103.5	103.49719	-8.0	3.75	26.73
103.5	103.49719	-8.0	3.5	26.64
103.5	103.49719	-8.0	3.25	26.56
103.5	103.49719	-8.0	3.0	26.44
103.5	103.49719	-8.0	2.75	26.32
103.5	103.49719	-8.0	2.5	26.14
103.5	103.49719	-8.0	2.25	25.94
103.5	103.49719	-8.0	2.0	25.64
103.5	103.49719	-8.0	1.75	25.240000000000002
103.5	103.49719	-8.0	1.5	24.68
103.5	103.49719	-8.0	1.25	23.79
103.5	103.49719	-8.0	1.0	22.44
103.5	103.49719	-8.0	0.75	20.33
103.5	103.49719	-8.0	0.5	17.07
103.5	103.49719	-8.5	6.0	26.64
103.5	103.49719	-8.5	5.75	26.61
103.5	103.49719	-8.5	5.5	26.6
103.5	103.49719	-8.5	5.25	26.56
103.5	103.49719	-8.5	5.0	26.54
103.5	103.49719	-8.5	4.75	26.48
103.5	103.49719	-8.5	4.5	26.44
103.5	103.49719	-8.5	4.25	26.38
103.5	103.49719	-8.5	4.0	26.32
